id,sex,race,age,marital_status,juv_fel_count,juv_misd_count,juv_other_count,priors_count,is_recid,is_violent_recid,c_custody_in_days,c_charges,c_charge_degrees,r_custody_in_days,r_charges,r_charge_degrees,h_prison,h_jail,rec_supervision_level,raw_v,score_v_txt,dec_v,raw_r,score_r_txt,dec_r,raw_a,score_a_txt,dec_a
1,Male,African-American,44,Significant Other,0,0,0,0,0,0,18.0,Battery,(M1),,,,163.0,18.0,1,-2.98,Low,1,-0.84,Low,3,26,Medium,7
1,Female,Caucasian,49,Single,0,0,0,0,0,0,0.0,"DUI - Enhanced,Driving Under The Influence,Improper Stop Stand Park","(M1),(M1),(0)",,,,,0.0,1,-3.66,Low,1,-1.05,Low,3,25,Medium,7
1,Male,African-American,26,Single,0,0,0,1,1,1,1.0,Possession of Cocaine,(F3),33.0,Aggravated Assault W/Dead Weap,(F3),,1.0,4,-1.01,High,8,0.42,High,9,14,Low,1
1,Female,African-American,38,Single,0,0,0,25,0,0,195.0,Prowling/Loitering,(M2),,,,517.0,195.0,4,-0.43,High,10,0.61,High,10,32,High,9
1,Male,Caucasian,23,Single,0,0,0,0,0,0,1.0,Grand Theft in the 3rd Degree,(F3),,,,,1.0,1,-2.14,Low,4,-1.08,Low,2,12,Low,1
1,Male,African-American,21,Separated,0,0,1,1,1,0,65.0,Burglary Unoccupied Dwelling,(F2),,Possess Cannabis/20 Grams Or Less,(M1),,65.0,2,-1.66,Medium,6,-0.19,Medium,6,22,Medium,5
1,Male,Caucasian,27,Single,0,0,0,0,-1,0,,,,,,,,0.0,1,-2.34,Low,3,-0.95,Low,3,17,Low,2
1,Male,Caucasian,35,Married,0,0,0,2,0,0,1.0,Felony Battery w/Prior Convict,(F3),,,,,1.0,1,-2.42,Low,3,-1.3,Low,2,15,Low,1
1,Male,Caucasian,30,Married,0,0,0,0,0,0,1.0,Battery,(M1),,,,,1.0,1,-3.1,Low,1,-1.75,Low,1,13,Low,1
1,Male,Hispanic,21,Single,2,2,1,4,0,0,,Sexual Battery / Vict 12 Yrs +,(F2),,,,,,3,-1.26,Medium,7,0.27,High,8,14,Low,1
1,Male,African-American,37,Single,0,0,0,0,1,0,0.0,Possession of Cocaine,(F3),,"Unlaw LicTag/Sticker Attach,Operating W/O Valid License","(M2),(M2)",,0.0,3,-1.81,Medium,5,0.18,High,8,20,Low,3
1,Female,Other,43,Single,0,0,0,2,0,0,1.0,Burglary With Assault/battery,(F1),,,,,1.0,1,-3.59,Low,1,-2.25,Low,1,17,Low,2
1,Female,African-American,29,Single,0,0,0,0,0,0,3.0,Uttering a Forged Instrument,(F3),,,,,3.0,1,-1.98,Low,4,-0.65,Medium,5,21,Low,4
1,Female,Other,41,Divorced,0,0,0,1,0,0,3.0,Battery on Law Enforc Officer,(F3),,,,,0.0,1,-3.5,Low,1,-1.99,Low,1,14,Low,1
1,Male,African-American,36,Single,1,0,0,11,1,0,1.0,Possession of Cocaine,(F3),1.0,"Possess Cannabis/20 Grams Or Less,Fail To Obey Traff Control Dev,Fail To Obey Traff Control Dev,Windscreen Req On Grove Equipment,Tampering With Physical Evidence","(M1),(0),(0),(0),(F3)",1855.0,1.0,2,-1.45,Medium,7,0.08,Medium,7,22,Medium,5
1,Male,Caucasian,26,Single,0,0,0,5,1,0,1.0,"Susp Drivers Lic 1st Offense,Fail Wear Safety Belt/Operator","(M2),(0)",28.0,"Possess Cannabis/20 Grams Or Less,Driving License Suspended,Oper Veh Unsafe/Improp Equip","(M1),(M2),(0)",,1.0,2,-2.1,Low,4,-0.04,Medium,7,14,Low,1
1,Male,Caucasian,32,Single,0,1,0,17,1,0,55.0,Burglary Conveyance Unoccup,(F3),184.0,"Burglary Conveyance Unoccup,Petit Theft $100- $300","(F3),(M1)",609.0,8.0,2,-2.17,Low,4,-0.06,Medium,7,17,Low,2
1,Male,African-American,39,Single,1,0,0,12,0,0,2.0,Aggravated Battery,(F2),,,,800.0,2.0,2,-1.62,Medium,6,-0.19,Medium,6,25,Medium,6
1,Male,Hispanic,24,Single,0,0,0,0,0,0,6.0,"Fleeing Or Attmp Eluding A Leo,Driving License Suspended,Fail To Obey Traff Control Dev,Fail Wear Safety Belt/Operator","(F3),(M2),(0),(0)",,,,,6.0,1,-2.24,Low,3,-1.1,Low,2,16,Low,2
1,Male,African-American,24,Single,0,0,0,4,0,0,113.0,"Burglary Unoccupied Dwelling,Grand Theft in the 3rd Degree,Prowling/Loitering,Possession Burglary Tools,Possess Drug W/O Prescription","(F2),(F3),(M2),(F3),(M2)",,,,1828.0,19.0,1,-1.86,Medium,5,-0.55,Low,4,26,Medium,7
1,Male,Caucasian,45,Single,0,0,0,4,1,1,10.0,Corrupt Public Servant,(F3),,"Giving False Report,Misuse Of 911 Or E911 System","(M1),(M1)",1364.0,438.0,1,-2.96,Low,1,-0.58,Low,4,18,Low,3
1,Female,Caucasian,27,Single,0,0,0,0,1,0,24.0,Agg Battery Grt/Bod/Harm,(F2),22.0,Possession of Cocaine,(F3),231.0,24.0,2,-2.45,Low,3,-0.54,Medium,6,24,Medium,6
1,Male,African-American,33,Single,0,0,0,4,1,0,25.0,Aggravated Assault W/Dead Weap,(F3),1.0,"Poss Pyrrolidinovalerophenone,Fnt St Pass/Ovr 18/Stbelt,Tampering With Physical Evidence","(F3),(0),(F3)",,1.0,1,-2.21,Low,4,-0.83,Low,3,18,Low,3
1,Male,African-American,24,Single,0,0,0,3,0,0,3.0,"Poss of Firearm by Convic Felo,Carrying Concealed Firearm,Resist/Obstruct W/O Violence,Bike/Lights None Or Improper,Loitering/prowling","(F2),(F3),(M1),(0),(M2)",,,,,7.0,4,-0.36,High,10,0.59,High,9,32,High,9
1,Male,African-American,20,Single,0,0,0,0,1,0,1.0,Robbery Sudd Snatch No Weapon,(F3),1.0,"Crim Use of Personal ID Info,Crim Use of Personal ID Info,Petit Theft $100- $300,Petit Theft $100- $300","(F3),(F3),(M1),(M1)",1863.0,1.0,4,-0.65,High,9,0.67,High,10,17,Low,2
1,Male,Caucasian,41,Married,1,1,3,28,0,0,2.0,"Fleeing Or Attmp Eluding A Leo,Reckless Driving,Operating W/O Valid License,Disobey/Ran Stop Sign,Fail Give Turn/Stop Signal,Unlawful Speed (Requires Speeds)-Driver,Fail To Stop Steady Red Signal,Susp Drivers Lic 1st Offense,Expired DL More Than 6 Months,Unlaw LicTag/Sticker Attach","(F3),(M2),(M2),(0),(0),(0),(0),(M2),(M2),(M2)",,,,265.0,10.0,2,-1.56,Medium,6,-0.04,Medium,7,25,Medium,6
1,Female,African-American,29,Single,0,0,0,0,-1,0,,,,,,,1983.0,482.0,1,-2.14,Low,4,-0.75,Medium,5,14,Low,1
1,Male,African-American,29,Single,0,0,0,6,0,0,359.0,Burglary Dwelling Assault/Batt,(F7),,,,920.0,359.0,4,-0.92,High,9,0.14,High,8,18,Low,3
1,Male,African-American,37,Single,0,0,0,11,1,0,1.0,Burglary Structure Unoccup,(F3),2.0,Possess Cannabis/20 Grams Or Less,(M1),637.0,37.0,1,-1.97,Medium,5,-0.83,Low,3,21,Low,4
1,Male,African-American,29,Single,0,0,0,6,0,0,33.0,"Burglary Unoccupied Dwelling,Grand Theft in the 3rd Degree,Use Of 2 Way Device To Fac Fel","(F2),(F3),(F3)",,,,,0.0,2,-2.28,Low,3,-0.3,Medium,6,19,Low,3
1,Male,Asian,40,Married,0,0,0,0,0,0,1.0,Battery,(M1),,,,,1.0,1,-3.61,Low,1,-1.73,Low,1,16,Low,2
1,Male,Caucasian,51,Single,0,0,0,0,0,0,1.0,"Felony/Driving Under Influence,Felony/Driving Under Influence,DUI Level 0.15 Or Minor In Veh,Driving Under The Influence,Refuse Submit Blood/Breath Test","(F3),(F3),(M1),(M1),(M1)",,,,,1.0,1,-3.58,Low,1,-0.92,Low,3,22,Medium,5
1,Male,African-American,27,Single,0,0,0,0,-1,0,,,,,,,,,1,-2.38,Low,3,-0.91,Low,3,14,Low,1
1,Male,African-American,23,Single,0,0,0,4,1,0,2.0,"Burglary Unoccupied Dwelling,Grand Theft in the 3rd Degree","(F2),(F3)",,Driving License Suspended,(M2),,2.0,2,-1.59,Medium,6,0.08,Medium,7,17,Low,2
1,Male,African-American,31,Single,0,0,0,10,1,0,1.0,"Poss Oxycodone W/Int/Sell/Del,Possess Cannabis/20 Grams Or Less","(F2),(M1)",1.0,Possess Cannabis/20 Grams Or Less,(M1),,1.0,2,-1.61,Medium,6,-0.17,Medium,6,23,Medium,5
1,Male,Caucasian,21,Single,0,0,0,0,0,0,,"Burg Dweling Occupied/Mask,Grand Theft in the 3rd Degree","(F1),(F3)",,,,208.0,,4,-1.11,High,8,0.81,High,10,21,Low,4
1,Male,African-American,23,Single,1,0,2,2,1,1,13.0,"Attempted Murder 1st Degree,Aggravated Assault w/Firearm,Poss F/Arm Delinq,Battery,Battery","(F1),(F3),(F2),(M1),(M1)",69.0,Aggravated Battery / Pregnant,(F2),348.0,1.0,3,-0.95,High,9,0.14,Medium,7,21,Low,3
1,Female,Caucasian,43,Single,0,0,0,7,0,0,,"Traffick Oxycodone     4g><14g,Felony W/hold /info From Pract,Felony W/hold /info From Pract","(F1),(F3),(F3)",,,,,,2,-2.94,Low,2,-0.32,Medium,7,21,Low,4
1,Female,Caucasian,41,Single,0,0,0,5,1,0,13.0,Battery,(M1),,Theft/To Deprive,(M1),,13.0,1,-3.53,Low,1,-1.17,Low,3,25,Medium,7
1,Male,Caucasian,23,Single,0,0,0,0,0,0,1.0,Felony Batt(Great Bodily Harm),(F3),,,,,1.0,1,-2.16,Low,4,-1.14,Low,2,22,Medium,5
1,Male,Caucasian,26,Single,0,0,0,0,0,0,1.0,"DUI Property Damage/Injury,Careless Driving","(M1),(0)",,,,,1.0,1,-2.49,Low,3,-0.83,Low,3,21,Low,4
1,Male,Hispanic,20,Single,0,0,2,0,0,0,0.0,"Possession of Cannabis,Possess Drug Paraphernalia,Possess Drug Paraphernalia,Improper Right Turn,Side Wind/Rest Sunscreen","(F3),(M1),(M1),(0),(0)",,,,,0.0,1,-1.94,Medium,5,-1.03,Low,2,11,Low,1
1,Male,African-American,25,Single,0,0,0,2,1,1,0.0,"Battery on Law Enforc Officer,Resist Officer w/Violence,Resist/Obstruct W/O Violence","(F3),(F3),(M1)",0.0,Battery,(M1),,0.0,2,-1.88,Medium,5,-0.17,Medium,6,13,Low,1
1,Male,African-American,49,Significant Other,1,0,0,14,0,0,0.0,"Felony Driving While Lic Suspd,No Tag Light","(F3),(0)",,,,179.0,0.0,2,-2.38,Low,3,-0.16,Medium,6,22,Medium,5
1,Male,Caucasian,67,Single,0,0,0,0,0,0,37.0,Attempt Murder in the First Degree,(F1),,,,,37.0,1,-4.18,Low,1,-2.4,Low,1,13,Low,1
1,Male,Other,23,Single,0,0,1,0,1,0,1.0,"Burglary Unoccupied Dwelling,Grand Theft (Motor Vehicle)","(F2),(F3)",0.0,"Possess Cannabis/20 Grams Or Less,Possess Drug Paraphernalia,Tag Unsecured/Obscured","(M1),(M1),(0)",343.0,300.0,1,-2.12,Low,4,-1.1,Low,2,13,Low,1
1,Male,Caucasian,49,Single,0,0,0,12,1,0,1.0,"Possession Of Heroin,Bike/Lights None Or Improper","(F3),(0)",34.0,"Possession Of Heroin,Possess Drug Paraphernalia,Fnt St Pass/Ovr 18/Stbelt","(F3),(M1),(0)",1658.0,34.0,1,-2.65,Low,2,-0.6,Low,4,26,Medium,7
1,Female,Caucasian,36,Single,0,0,0,3,1,1,41.0,"Battery,Criminal Mischief>$200<$1000","(M1),(M1)",119.0,"DOC/Fighting/Threatening Words,Resisting W/O Violence","(MO3),(MO3)",,41.0,1,-2.7,Low,2,-1.26,Low,3,19,Low,3
1,Male,African-American,40,Single,0,0,0,14,0,0,,Possession of Cannabis,(F3),,,,676.0,,1,-2.92,Low,2,-0.63,Low,4,14,Low,1
1,Male,Other,52,Married,0,0,0,0,0,0,1.0,"Battery,Battery","(M1),(M2)",,,,,1.0,1,-3.91,Low,1,-2.32,Low,1,11,Low,1
1,Male,Caucasian,22,Single,0,0,0,0,0,0,1.0,Battery on Law Enforc Officer,(F3),,,,,0.0,1,-1.76,Medium,5,-0.78,Low,3,13,Low,1
1,Female,Hispanic,34,Married,0,0,0,5,0,0,6.0,"Resist Officer w/Violence,Battery","(M1),(M1)",,,,,6.0,2,-2.18,Low,4,-0.41,Medium,6,20,Low,4
1,Male,Hispanic,21,Single,0,0,0,1,0,0,1.0,Grand Theft in the 3rd Degree,(F3),,,,,1.0,1,-1.94,Medium,5,-1.14,Low,2,13,Low,1
1,Male,Caucasian,31,Single,0,0,0,1,0,0,1.0,Battery on a Person Over 65,(F3),,,,,1.0,2,-2.2,Low,4,-0.04,Medium,7,16,Low,2
1,Male,African-American,33,Single,0,0,0,3,0,0,11.0,Felony Battery w/Prior Convict,(M1),,,,,11.0,1,-2.74,Low,2,-1.32,Low,2,19,Low,3
1,Male,Caucasian,46,Single,0,0,0,1,0,0,1.0,Battery,(M1),,,,,1.0,1,-3.15,Low,1,-0.44,Medium,5,31,High,9
1,Male,African-American,52,Single,0,0,0,4,0,0,,"Possess Cannabis/20 Grams Or Less,Bicycle/Moped Violations","(M1),(0)",,,,102.0,,1,-2.06,Low,4,-0.83,Low,3,25,Medium,6
1,Male,Hispanic,21,Married,0,2,5,2,0,0,3.0,"Driving Under The Influence,Fail To Obey Traff Control Dev,License Not Carried Exhibited,DL Restrictions/Time Restrict","(M1),(0),(0),(0)",,,,,1.0,3,-1.14,High,8,-0.01,Medium,7,13,Low,1
1,Male,African-American,39,Single,2,0,0,4,1,0,41.0,"Battery,Viol Pretrial Release Dom Viol","(M1),(M1)",170.0,"Burglary Unoccupied Dwelling,Felony Petit Theft","(F2),(F3)",293.0,41.0,1,-2.1,Low,4,-0.48,Medium,5,16,Low,2
1,Male,African-American,30,Single,0,0,0,0,1,0,1.0,"Grand Theft in the 3rd Degree,Petit Theft $100- $300","(F3),(M1)",1.0,Grand Theft in the 3rd Degree,(F3),,1.0,1,-2.45,Low,3,-0.57,Low,4,14,Low,1
1,Female,Caucasian,33,Single,0,0,0,1,0,0,20.0,Burglary Conveyance Assault/Bat,(F7),,,,,20.0,1,-3.13,Low,1,-1.09,Low,3,24,Medium,6
1,Male,African-American,35,Single,1,0,0,8,0,0,161.0,Grand Theft of the 2nd Degree,(F2),,,,1009.0,161.0,3,-1.61,Medium,6,0.21,High,8,25,Medium,6
1,Male,African-American,38,Significant Other,0,0,0,0,0,0,2.0,Battery,(M1),,,,,2.0,1,-3.24,Low,1,-1.85,Low,1,12,Low,1
1,Male,Hispanic,27,Single,0,0,0,1,0,0,0.0,"Possess Cannabis/20 Grams Or Less,Possess Drug Paraphernalia","(M1),(M1)",,,,,0.0,1,-2.63,Low,2,-1.31,Low,2,13,Low,1
1,Male,African-American,30,Single,0,0,0,7,1,1,5.0,"Deliver Cannabis,Possession of Cocaine,Possess Cannabis/20 Grams Or Less","(F3),(F3),(M1)",39.0,Petit Theft,(M2),,39.0,3,-1.26,Medium,7,0.68,High,10,26,Medium,7
1,Female,Other,31,Separated,0,0,0,0,0,0,1.0,DUI Level 0.15 Or Minor In Veh,(M1),,,,,1.0,1,-3.14,Low,1,-1.68,Low,1,17,Low,2
1,Female,Caucasian,53,Single,0,0,0,0,0,0,0.0,"DUI Level 0.15 Or Minor In Veh,Driving Under The Influence,Fail To Stop Steady Red Signal,Drive Wrong Side Divided Highway","(M1),(M1),(0),(0)",,,,,0.0,1,-3.84,Low,1,-2.14,Low,1,15,Low,1
1,Male,African-American,68,Divorced,0,0,0,1,0,0,,"Burglary Unoccupied Dwelling,Petit Theft $100- $300","(F2),(M1)",,,,276.0,,1,-2.54,Low,3,-0.56,Low,4,19,Low,3
1,Male,Caucasian,26,Single,0,0,0,0,0,0,2.0,Battery,(M1),,,,482.0,2.0,3,-1.43,Medium,7,0.42,High,9,15,Low,1
1,Male,Caucasian,53,Single,0,0,0,5,0,0,12.0,Battery,(M1),,,,,12.0,1,-2.53,Low,3,-1.37,Low,2,26,Medium,7
1,Male,Hispanic,31,Single,0,0,0,1,0,0,42.0,Criminal Mischief,(M1),,,,,42.0,1,-2.09,Low,4,-0.45,Medium,5,20,Low,3
1,Male,African-American,36,Single,0,0,0,0,-1,0,,,,,,,,,2,-1.7,Medium,6,-0.38,Medium,5,23,Medium,5
1,Male,Caucasian,25,Single,0,0,0,0,0,0,1.0,Battery,(M1),,,,,1.0,1,-1.95,Medium,5,-0.52,Low,4,17,Low,2
1,Male,African-American,34,Single,3,2,0,10,1,1,44.0,Battery,(M1),1.0,Trespass Struct/Conveyance,(M2),,5.0,3,-2.05,Low,4,0.17,High,8,22,Medium,5
1,Female,African-American,28,Single,0,0,0,4,1,0,2.0,Battery,(M1),1.0,"Unlaw LicTag/Sticker Attach,Improper Change Of Lanes,Petit Theft","(M2),(0),(M2)",,2.0,2,-1.86,Medium,5,-0.58,Medium,6,16,Low,2
1,Female,African-American,45,Single,0,0,0,4,0,0,28.0,"Burglary Conveyance Occupied,Battery,Battery","(F2),(M1),(M1)",,,,,28.0,1,-3.06,Low,1,-1.93,Low,1,21,Low,4
1,Male,Caucasian,48,Single,0,0,0,10,0,0,4.0,"Possession of Cocaine,Trespass/Property/Other Structure","(F3),(M1)",,,,,4.0,2,-2.99,Low,1,-0.17,Medium,6,18,Low,3
1,Male,Caucasian,31,Single,0,0,0,0,0,0,1.0,"DUI Level 0.15 Or Minor In Veh,Driving Under The Influence,Expired Tag/Infraction,Pers/Inj/Prot/Ins Require,Fail To Display Registration","(M1),(M1),(0),(0),(0)",,,,,1.0,1,-3.11,Low,1,-1.57,Low,1,18,Low,3
1,Male,African-American,42,Married,0,0,0,0,0,0,1.0,Battery,(M1),,,,,1.0,2,-2,Low,4,-0.2,Medium,6,20,Low,3
1,Male,African-American,47,Single,0,0,0,2,1,0,1.0,"Trafficking Heroin Over 28g<30k,Deliver Cocaine,Deliver Hydromorphone,Deliver Cocaine,Deliver Oxycodone,Possession of Oxycodone,Possession of Cocaine,Possession Of Clonazepam,Possession Of Buprenorphine,Possess Drug Paraphernalia","(F1),(F2),(F2),(F2),(F2),(F3),(F3),(F3),(F3),(M1)",,Traffick Oxycodone    28g><30k,(F1),,1.0,1,-2.93,Low,2,-0.88,Low,3,16,Low,2
1,Male,Caucasian,38,Single,0,0,0,0,0,0,1.0,"Purchase Cannabis,Ped Fail To Cross In X-Walk,Possess Cannabis/20 Grams Or Less","(F3),(0),(M1)",,,,,1.0,1,-2.31,Low,3,-0.74,Low,4,21,Low,4
1,Female,Caucasian,30,Married,0,0,0,0,0,0,1.0,"Battery,Disorderly Conduct","(M1),(M2)",,,,,1.0,1,-2.66,Low,2,-1.22,Low,3,11,Low,1
1,Female,African-American,24,Single,0,0,0,2,0,0,10.0,Grand Theft in the 3rd Degree,(F3),,,,,10.0,1,-2.24,Low,3,-0.7,Medium,5,12,Low,1
1,Male,Caucasian,56,Divorced,0,0,0,8,0,0,25.0,Felony Petit Theft,(F3),,,,,5.0,2,-3.03,Low,1,-0.11,Medium,7,27,Medium,7
1,Female,Caucasian,51,Single,0,0,0,0,0,0,1.0,"DUI Property Damage/Injury,Refuse Submit Blood/Breath Test,Resist/Obstruct W/O Violence,Careless Driving","(M1),(M1),(M1),(0)",,,,,1.0,1,-3.87,Low,1,-1.75,Low,1,18,Low,3
1,Male,Caucasian,37,Single,0,0,0,12,0,0,,"Driving While License Revoked,Unlaw LicTag/Sticker Attach","(F3),(M2)",,,,,,1,-2.72,Low,2,-1,Low,3,17,Low,2
1,Male,Caucasian,42,Single,0,0,0,4,0,0,207.0,"Possession of Cocaine,Possess Drug Paraphernalia,DWLS/License Susp/Revoked,Unlaw LicTag/Sticker Attach,Poss Of Open Cont In M/V Drive","(F3),(M1),(M2),(M2),(0)",,,,1050.0,207.0,2,-2.44,Low,3,-0.22,Medium,6,26,Medium,7
1,Male,African-American,37,Single,0,0,0,8,1,1,1.0,Battery,(M1),24.0,"Battery,Viol Pretrial Release Dom Viol","(M1),(M1)",,127.0,1,-2.52,Low,3,-0.99,Low,3,15,Low,1
1,Male,African-American,38,Single,0,0,0,4,1,0,0.0,"Tampering With Physical Evidence,Possess Cannabis/20 Grams Or Less,Headlights Required/Tinted","(F3),(M1),(0)",2.0,,"(F2),(F3),(F3),(F3),(F3),(F3)",1563.0,2.0,1,-2.98,Low,1,-0.37,Medium,5,18,Low,3
1,Male,Caucasian,49,Married,0,0,0,3,0,0,,"Driving License Suspended,Fail Register Vehicle,Fail To Stop Steady Red Signal","(M2),(M2),(0)",,,,,,1,-3.78,Low,1,-2.08,Low,1,14,Low,1
1,Male,African-American,26,Single,0,0,0,6,0,0,5.0,Battery,(M1),,,,,22.0,3,-1.61,Medium,6,0.39,High,9,20,Low,3
1,Male,African-American,53,Single,0,0,0,2,0,0,,Aggravated Battery,(M1),,,,,,1,-3.49,Low,1,-1.7,Low,1,25,Medium,6
1,Male,Caucasian,45,Married,1,0,0,12,1,0,7.0,"Grand Theft in the 3rd Degree,Criminal Mischief","(F3),(M2)",63.0,Driving License Suspended,(M2),1756.0,7.0,1,-3.1,Low,1,-0.36,Medium,5,21,Low,4
1,Female,Hispanic,23,Single,0,0,0,0,1,0,1.0,"Uttering a Forged Instrument,Grand Theft in the 3rd Degree","(F3),(F3)",0.0,Prostitution/Lewd Act Assignation,(M2),,0.0,1,-1.86,Medium,5,-0.74,Medium,5,20,Low,4
1,Male,African-American,34,Single,0,0,0,0,0,0,1.0,Felony Battery (Dom Strang),(F3),,,,,1.0,1,-2.83,Low,2,-1.42,Low,1,15,Low,1
1,Male,Hispanic,37,Single,0,0,0,1,0,0,5.0,"DUI Property Damage/Injury,Driving Under The Influence,Expired DL More Than 6 Months","(M1),(M1),(M2)",,,,,5.0,1,-2.35,Low,3,-0.62,Low,4,21,Low,4
1,Male,Other,21,Single,0,0,1,0,0,0,1.0,"Tampering With Physical Evidence,Possess Cannabis/20 Grams Or Less,Possess Drug Paraphernalia","(F3),(M1),(M1)",,,,,1.0,1,-1.95,Medium,5,-0.85,Low,3,16,Low,2
1,Male,Caucasian,68,Single,0,0,0,0,0,0,1.0,"DUI Property Damage/Injury,DUI Level 0.15 Or Minor In Veh,Driving Under The Influence,Following Too Closely","(M1),(M1),(M1),(0)",,,,,1.0,1,-4.46,Low,1,-2.85,Low,1,13,Low,1
1,Female,African-American,31,Single,0,0,0,1,1,0,1.0,Grand Theft in the 3rd Degree,(F3),16.0,Petit Theft,(M2),,1.0,1,-2.85,Low,2,-1.41,Low,2,13,Low,1
1,Male,Other,26,Single,0,0,0,6,0,0,278.0,"Aggravated Assault w/Firearm,Aggravated Assault w/Firearm,Carrying Concealed Firearm,Possess Cannabis/20 Grams Or Less","(F3),(F3),(F3),(M1)",,,,815.0,278.0,2,-1.59,Medium,6,-0.09,Medium,7,20,Low,3
1,Female,Caucasian,34,Unknown,0,0,0,0,-1,0,,,,,,,,0.0,1,-3.07,Low,1,-1.64,Low,2,14,Low,1
1,Male,African-American,23,Single,0,0,0,0,-1,0,,,,,,,,58.0,2,-1.59,Medium,6,-0.05,Medium,7,19,Low,3
1,Male,Caucasian,26,Single,0,0,0,3,0,0,1.0,"Possession Of 3,4Methylenediox,Possess Cannabis/20 Grams Or Less,Possess Drug Paraphernalia,Resist/Obstruct W/O Violence,Possess Cannabis/20 Grams Or Less","(F3),(M1),(M1),(M1),(M1)",,,,,1.0,2,-1.69,Medium,6,-0.44,Medium,5,16,Low,2
1,Male,African-American,22,Single,0,0,0,1,0,0,2.0,"Resist Officer w/Violence,Resist/Obstruct W/O Violence,Operating W/O Valid License,Careless Driving,Battery on Law Enforc Officer,Corrupt Public Servant,Resist/Obstruct W/O Violence","(F3),(M1),(M2),(0),(F3),(F3),(M1)",,,,,13.0,3,-1.4,Medium,7,0.84,High,10,15,Low,1
1,Male,Caucasian,49,Single,0,0,0,2,0,0,1.0,Battery,(M1),,,,,1.0,1,-3.13,Low,1,-1.23,Low,2,16,Low,2
1,Male,Caucasian,52,Separated,0,0,0,0,1,0,7.0,Burglary Conveyance Unoccup,(F3),36.0,"Possession of Cocaine,Possess Drug Paraphernalia,Bike/Lights None Or Improper","(F3),(M1),(0)",,55.0,1,-3.54,Low,1,-0.9,Low,3,19,Low,3
1,Male,Hispanic,27,Single,0,0,0,0,0,0,1.0,"Driving Under The Influence,Oper Veh Unsafe/Improp Equip","(M1),(0)",,,,,1.0,1,-2.63,Low,2,-0.89,Low,3,15,Low,1
1,Male,African-American,28,Single,0,0,0,13,1,0,63.0,Aggravated Battery / Pregnant,(F2),1.0,"Resist/Obstruct W/O Violence,Fnt St Pass/Ovr 18/Stbelt,Fail Wear Safety Belt/Operator","(M1),(0),(0)",,63.0,4,-1.11,High,8,0.26,High,8,19,Low,3
1,Male,Caucasian,28,Married,0,0,0,0,0,0,1.0,"Crim Use of Personal ID Info,Crim Use of Personal ID Info,Crim Use of Personal ID Info,Crim Use of Personal ID Info,Crim Use of Personal ID Info,Crim Use of Personal ID Info,Crim Use of Personal ID Info,Crim Use of Personal ID Info,Dealing Credit Card of Another,Credit Card Theft,Credit Card Theft,Credit Card Theft,Credit Card Theft,Credit Card Theft,Credit Card Theft,Credit Card Theft,Credit Card Theft,Crim Use of Personal ID Info,Dealing Credit Card of Another","(F3),(F3),(F3),(F3),(F3),(F3),(F3),(F3),(M2),(M1),(M1),(M1),(M1),(M1),(M1),(M1),(M1),(F3),(F3)",,,,,1.0,1,-2.78,Low,2,-1.58,Low,1,15,Low,1
1,Female,Caucasian,34,Divorced,0,0,0,1,0,0,1.0,"Burglary Conveyance Unoccup,Burglary Conveyance Unoccup,Burglary Conveyance Unoccup","(F3),(F3),(F3)",,,,,1.0,1,-2.64,Low,2,-0.94,Low,4,26,Medium,7
1,Female,African-American,29,Single,0,0,0,0,0,0,1.0,Battery,(M1),,,,,1.0,1,-2.62,Low,2,-0.81,Medium,5,12,Low,1
1,Male,African-American,35,Married,0,0,0,1,0,0,1.0,Deliver Cannabis 1000FTChur,(F2),,,,,12.0,3,-1.9,Medium,5,0.14,High,8,21,Low,4
1,Male,Caucasian,47,Divorced,0,0,0,1,0,0,,Driving Under The Influence,(M2),,,,,,1,-3.88,Low,1,-1.91,Low,1,14,Low,1
1,Male,Hispanic,42,Single,0,0,0,0,0,0,1.0,"DUI Property Damage/Injury,DUI Level 0.15 Or Minor In Veh,Driving Under The Influence,Driving License Suspended,Careless Driving,Fail to Submit Insurance W/I 24 hours,Fail To Display Registration","(M1),(M1),(M1),(M2),(0),(0),(0)",,,,,1.0,1,-3.45,Low,1,-1.15,Low,2,22,Medium,5
1,Female,African-American,28,Single,0,0,0,3,0,0,1.0,"Battery on Law Enforc Officer,Disorderly Conduct,Aggravated Assault W/o Firearm","(F3),(M2),(F3)",,,,,1.0,1,-2.43,Low,3,-0.76,Medium,5,15,Low,1
1,Female,African-American,52,Separated,0,0,0,0,-1,0,,,,,,,,1.0,1,-4.02,Low,1,-2.44,Low,1,11,Low,1
1,Female,Native American,25,Single,0,0,0,2,1,1,1.0,Battery,(M1),0.0,Battery,(M1),,1.0,1,-2.43,Low,3,-1.18,Low,3,13,Low,1
1,Male,Other,27,Married,0,0,0,0,-1,0,,,,,,,,1.0,1,-2.78,Low,2,-1.58,Low,1,13,Low,1
1,Male,African-American,22,Single,0,0,0,0,0,0,0.0,"Deliver 3,4 Methylenediox,Possess Cannabis/20 Grams Or Less","(F3),(M1)",,,,,0.0,2,-1.75,Medium,5,-0.1,Medium,7,12,Low,1
